time,latitude,longitude,depth,mag,region
2021-11-05T06:59:20.278Z,54.8814,164.6439,10,4.2,202 km SE of Ust’-Kamchatsk Staryy  Russia
2021-11-05T12:12:14.302Z,52.7909,160.6865,38.88,4.5,141 km ESE of Petropavlovsk-Kamchatsky  Russia
2021-11-05T12:44:34.204Z,52.7356,161.0545,7.2,4.5,167 km ESE of Petropavlovsk-Kamchatsky  Russia
2021-11-05T15:27:14.262Z,50.0788,156.8498,80.39,4.8,83 km SE of Severo-Kuril’sk  Russia
2021-11-06T09:37:22.731Z,53.6533,162.3484,10,4.5,256 km ENE of Petropavlovsk-Kamchatsky  Russia
2021-11-07T17:28:03.099Z,52.8118,162.5548,10,4.3,265 km E of Petropavlovsk-Kamchatsky  Russia
2021-11-11T02:25:05.947Z,53.9666,160.7391,52.18,4.6,159 km ESE of Mil’kovo  Russia
2021-11-23T06:43:00.092Z,53.4922,160.4172,49.86,4.1,128 km ENE of Petropavlovsk-Kamchatsky  Russia
2021-11-23T16:12:37.273Z,52.3871,157.2359,146.76,4.8,94 km SW of Paratunka  Russia
2021-11-25T08:46:45.141Z,53.484,160.4673,46.15,4.3,131 km ENE of Petropavlovsk-Kamchatsky  Russia
2021-11-26T04:48:07.826Z,49.9605,156.024,75.57,4.1,79 km S of Severo-Kuril’sk  Russia
2021-12-07T17:31:58.619Z,55.2088,162.5504,60.63,4.3,113 km S of Ust’-Kamchatsk Staryy  Russia
2021-12-08T21:07:11.905Z,55.7982,160.907,110.6,4.3,58 km S of Klyuchi  Russia
2021-12-08T23:03:12.166Z,53.4128,159.8793,68.13,4.6,92 km ENE of Petropavlovsk-Kamchatsky  Russia
2021-12-12T01:43:23.426Z,55.7001,162.2181,54.84,4.2,60 km SSW of Ust’-Kamchatsk Staryy  Russia
2021-12-12T18:20:26.736Z,50.2584,156.9535,93.02,4.5,74 km SE of Severo-Kuril’sk  Russia
2021-12-12T23:50:03.335Z,53.3714,153.1855,539.76,4.4,Sea of Okhotsk
2021-12-18T19:19:17.685Z,51.4028,156.9272,140.82,4,31 km ESE of Ozernovskiy  Russia
2021-12-27T00:09:03.313Z,55.1045,162.7953,22.28,4,126 km S of Ust’-Kamchatsk Staryy  Russia
2021-12-30T19:39:33.744Z,50.7238,156.4988,104.22,4.2,26 km ENE of Severo-Kuril’sk  Russia
2021-12-31T07:54:01.653Z,55.3103,163.3125,10,4.2,114 km SSE of Ust’-Kamchatsk Staryy  Russia
2022-01-01T03:34:34.373Z,51.1975,157.8335,68.2,4.6,98 km ESE of Ozernovskiy  Russia
2022-01-05T05:45:20.264Z,56.0916,164.8598,10,4.6,148 km E of Ust’-Kamchatsk Staryy  Russia
2022-01-05T07:22:26.524Z,56.0178,164.9692,9.2,5.2,156 km E of Ust’-Kamchatsk Staryy  Russia
2022-01-08T17:29:28.183Z,49.0709,158.3723,10,4.4,240 km SE of Severo-Kuril’sk  Russia
2022-01-11T03:34:10.016Z,52.7328,159.8049,66.46,4.6,87 km ESE of Petropavlovsk-Kamchatsky  Russia
2022-01-12T00:37:03.855Z,54.016,160.388,10,4.2,near the east coast of the Kamchatka Peninsula  Russia
2022-01-13T11:55:16.051Z,52.3064,159.5465,65.99,4.3,103 km SE of Vilyuchinsk  Russia
2022-01-13T19:26:58.586Z,54.8627,164.6721,10,4.2,Komandorskiye Ostrova  Russia region
2022-01-18T22:55:01.100Z,56.2367,162.7074,10,4.1,14 km E of Ust’-Kamchatsk Staryy  Russia
2022-01-19T01:51:21.483Z,53.7743,160.7754,58.45,4.4,163 km ENE of Petropavlovsk-Kamchatsky  Russia
2022-01-21T22:49:01.477Z,54.2719,158.5455,165.58,4.4,47 km S of Mil’kovo  Russia
2022-01-23T13:01:43.436Z,49.3115,158.5493,10,4.3,230 km SE of Severo-Kuril’sk  Russia
2022-01-24T16:27:21.570Z,54.9925,164.6122,10,4.3,192 km SE of Ust’-Kamchatsk Staryy  Russia
2022-01-30T10:14:38.004Z,53.736,161.1118,44.13,4.7,181 km ENE of Petropavlovsk-Kamchatsky  Russia
2022-02-03T07:01:29.412Z,53.5712,160.3904,47.21,4.4,130 km ENE of Petropavlovsk-Kamchatsky  Russia
2022-02-08T00:58:42.807Z,54.8778,156.5205,10,4.8,136 km W of Mil’kovo  Russia
2022-02-11T11:46:23.579Z,49.4892,155.0619,98.31,4.8,152 km SSW of Severo-Kuril’sk  Russia
2022-02-21T03:40:12.658Z,52.9834,158.6783,108.13,4.5,9 km SSE of Petropavlovsk-Kamchatsky  Russia
2022-02-25T13:48:42.963Z,55.0024,165.8986,27.77,5.3,255 km ESE of Ust’-Kamchatsk Staryy  Russia
2022-02-26T03:13:57.954Z,49.7009,156.5043,70.9,4.3,111 km SSE of Severo-Kuril’sk  Russia
2022-02-27T21:12:12.289Z,55.9684,165.0169,10,4.1,160 km ESE of Ust’-Kamchatsk Staryy  Russia
2022-03-02T17:02:35.235Z,49.4744,155.7967,64.95,4.9,135 km S of Severo-Kuril’sk  Russia
2022-03-03T04:23:19.503Z,53.3519,160.4784,35,4.7,127 km ENE of Petropavlovsk-Kamchatsky  Russia
2022-03-09T00:58:20.160Z,53.8395,160.2634,70.09,4.5,near the east coast of the Kamchatka Peninsula  Russia
2022-03-10T05:57:39.807Z,55.1497,162.2417,35,4.7,120 km S of Ust’-Kamchatsk Staryy  Russia
2022-03-12T11:52:34.495Z,55.8895,163.0294,35,5,50 km SE of Ust’-Kamchatsk Staryy  Russia
2022-03-14T11:27:43.014Z,50.9587,158.1552,40.25,4.8,130 km ESE of Ozernovskiy  Russia
2022-03-14T11:50:10.639Z,51.0728,158.0917,49.88,4.5,120 km ESE of Ozernovskiy  Russia
2022-03-16T23:02:08.261Z,51.072,158.0468,59.5,4.4,117 km ESE of Ozernovskiy  Russia
2022-03-18T05:36:24.434Z,52.8677,156.3393,274.16,4.5,Kamchatka Peninsula  Russia
2022-03-19T14:54:16.336Z,55.2596,161.8562,67.59,4.2,114 km SSW of Ust’-Kamchatsk Staryy  Russia
2022-03-22T15:08:33.843Z,54.2224,159.7526,125.33,4,90 km SE of Mil’kovo  Russia
2022-03-25T14:33:00.983Z,55.9973,164.9357,10,4.1,155 km E of Ust’-Kamchatsk Staryy  Russia
2022-03-29T07:19:58.296Z,54.3241,161.1423,73.53,4,168 km ESE of Mil’kovo  Russia
2022-03-29T10:02:24.149Z,52.9346,162.8742,10,4.1,285 km E of Petropavlovsk-Kamchatsky  Russia
2022-04-02T11:22:01.912Z,55.6178,164.8562,35.25,4.6,163 km ESE of Ust’-Kamchatsk Staryy  Russia
2022-04-03T14:46:41.774Z,53.1632,156.4878,264.46,4.1,120 km W of Paratunka  Russia
2022-04-03T17:31:33.504Z,49.9807,155.774,87.68,4.4,81 km SSW of Severo-Kuril’sk  Russia
2022-04-05T01:02:26.131Z,56.197,161.9365,10,4,33 km W of Ust’-Kamchatsk Staryy  Russia
2022-04-06T05:40:31.359Z,55.1459,165.4093,10,4.3,220 km SE of Ust’-Kamchatsk Staryy  Russia
2022-04-08T18:06:14.740Z,49.2678,156.1608,40.8,4.2,156 km S of Severo-Kuril’sk  Russia
2022-04-09T18:26:32.551Z,54.572,161.499,55.78,4.2,165 km SE of Atlasovo  Russia
2022-04-21T02:49:53.260Z,55.4934,162.3374,44.74,4,82 km S of Ust’-Kamchatsk Staryy  Russia
2022-04-29T17:37:20.520Z,54.8939,163.1206,10,4.1,off the east coast of the Kamchatka Peninsula  Russia
2022-04-29T19:47:03.760Z,55.7843,160.1035,192.2,4.2,32 km SSE of Kozyrëvsk  Russia
2022-05-02T23:22:00.269Z,52.665,159.4115,61.59,4.3,68 km SE of Petropavlovsk-Kamchatsky  Russia
2022-05-03T16:18:14.692Z,49.1135,158.3863,10,4.4,237 km SE of Severo-Kuril’sk  Russia
2022-05-07T17:19:44.674Z,52.3632,160.9448,10,4.2,174 km ESE of Petropavlovsk-Kamchatsky  Russia
2022-05-07T18:13:27.464Z,54.1305,163.2361,10,5.1,238 km SSE of Ust’-Kamchatsk Staryy  Russia
2022-05-15T14:49:24.526Z,54.9019,161.8524,35,4.1,152 km SSW of Ust’-Kamchatsk Staryy  Russia
2022-05-16T05:25:54.314Z,50.6505,156.1912,93.79,5.4,5 km ESE of Severo-Kuril’sk  Russia
2022-05-16T05:32:20.778Z,50.3821,156.7739,79.66,4.5,56 km SE of Severo-Kuril’sk  Russia
2022-05-23T20:47:57.863Z,54.1228,159.415,111.86,4.1,82 km SE of Mil’kovo  Russia
2022-05-24T23:57:20.796Z,50.0669,154.9683,120.12,4.5,106 km SW of Severo-Kuril’sk  Russia
2022-05-28T04:39:47.940Z,56.0015,162.8031,39.18,4.1,32 km SE of Ust’-Kamchatsk Staryy  Russia
2022-06-03T00:57:03.520Z,56.0939,164.2632,10,4.2,111 km E of Ust’-Kamchatsk Staryy  Russia
2022-06-09T10:30:35.190Z,54.7727,164.7231,10,4.1,215 km SE of Ust’-Kamchatsk Staryy  Russia
2022-06-11T03:01:06.257Z,54.9936,160.3904,130.88,4.2,83 km SE of Atlasovo  Russia
2022-06-12T20:09:07.280Z,56.2907,162.0551,13.347,4,27 km WNW of Ust’-Kamchatsk Staryy  Russia
2022-06-12T21:59:50.635Z,54.5487,162.0747,35,4.2,188 km S of Ust’-Kamchatsk Staryy  Russia
2022-06-17T22:22:59.317Z,52.9498,159.8038,65.25,4.7,79 km E of Petropavlovsk-Kamchatsky  Russia
2022-06-18T19:39:24.119Z,53.4727,160.4036,52.42,4.6,126 km ENE of Petropavlovsk-Kamchatsky  Russia
2022-06-23T01:45:16.505Z,50.6151,157.1732,30.5,5.1,74 km E of Severo-Kuril’sk  Russia
2022-07-01T17:16:08.453Z,49.6639,155.4332,84.32,4,122 km SSW of Severo-Kuril’sk  Russia
2022-07-02T10:45:39.889Z,54.4556,161.5268,52.03,4,near the east coast of the Kamchatka Peninsula  Russia
2022-07-04T21:51:18.206Z,56.2674,162.0263,10,4.1,28 km W of Ust’-Kamchatsk Staryy  Russia
2022-07-04T22:21:28.888Z,56.2734,162.1506,10,4.6,20 km WNW of Ust’-Kamchatsk Staryy  Russia
2022-07-11T19:01:02.377Z,54.9024,160.4893,136.757,4,95 km SE of Atlasovo  Russia
2022-07-21T06:51:57.325Z,55.8436,163.4325,10,4.7,73 km SE of Ust’-Kamchatsk Staryy  Russia
2022-07-21T12:19:43.341Z,56.0651,163.4033,10,4.3,60 km ESE of Ust’-Kamchatsk Staryy  Russia
2022-07-22T19:07:17.954Z,55.9198,164.2972,10,4.2,118 km ESE of Ust’-Kamchatsk Staryy  Russia
2022-07-23T09:29:26.988Z,55.7767,164.3335,10,4.2,126 km ESE of Ust’-Kamchatsk Staryy  Russia
2022-07-27T11:05:19.095Z,51.4452,157.0662,147.039,4.2,39 km E of Ozernovskiy  Russia
2022-07-27T12:16:42.534Z,53.439,160.5087,45.041,4.5,132 km ENE of Petropavlovsk-Kamchatsky  Russia
2022-07-27T12:27:54.363Z,53.5826,160.2987,54.67,4,125 km ENE of Petropavlovsk-Kamchatsky  Russia
2022-07-28T00:26:53.997Z,49.5065,155.5395,65.681,4.3,136 km SSW of Severo-Kuril?sk  Russia
2022-07-29T23:05:42.964Z,51.1629,160.9755,7,5.6,264 km SE of Vilyuchinsk  Russia
2022-07-30T00:05:25.933Z,51.1555,160.9504,10,4.9,263 km SE of Vilyuchinsk  Russia
2022-07-30T00:06:22.567Z,51.1589,160.8833,10,4.9,260 km SE of Vilyuchinsk  Russia
2022-07-30T22:13:52.895Z,51.2498,160.9202,10,4.3,254 km SE of Vilyuchinsk  Russia
2022-07-31T18:57:59.454Z,51.2677,161.0481,10,4.3,258 km SE of Vilyuchinsk  Russia
2022-08-05T00:26:02.815Z,53.6265,161.7033,10,4.1,off the east coast of the Kamchatka Peninsula  Russia
2022-08-05T12:35:59.888Z,51.2149,161.0887,10,4.4,265 km SE of Vilyuchinsk  Russia
2022-08-06T11:48:01.619Z,51.1594,160.9103,10,5,261 km SE of Vilyuchinsk  Russia
2022-08-06T21:11:39.149Z,55.7287,162.0648,90.337,4.4,61 km SSW of Ust’-Kamchatsk Staryy  Russia
2022-08-15T07:09:18.485Z,52.1067,159.1256,51.408,4.8,103 km SSE of Vilyuchinsk  Russia
2022-08-19T02:35:22.747Z,52.7003,158.0982,121.784,4.5,31 km SSW of Paratunka  Russia
2022-08-21T23:15:57.625Z,55.3175,162.1838,53.594,4.9,103 km S of Ust’-Kamchatsk Staryy  Russia
2022-08-25T08:36:05.800Z,55.5684,162.8587,57.378,4,77 km SSE of Ust’-Kamchatsk Staryy  Russia
2022-08-26T10:20:47.959Z,52.4354,159.343,96.355,4.1,off the east coast of the Kamchatka Peninsula  Russia
2022-08-27T09:20:23.740Z,51.8749,159.3562,35,4.6,134 km SSE of Vilyuchinsk  Russia
2022-08-27T13:06:02.610Z,49.6608,156.0466,62.977,4.7,112 km S of Severo-Kuril’sk  Russia
2022-08-27T23:47:15.498Z,51.7063,160.1017,10,4.7,178 km SE of Vilyuchinsk  Russia
2022-08-28T12:10:42.456Z,51.6895,160.1218,10,4.2,181 km SE of Vilyuchinsk  Russia
2022-08-28T12:19:08.809Z,51.7942,160.1661,10,4.8,174 km SE of Vilyuchinsk  Russia
2022-09-02T05:22:32.121Z,55.5628,162.1435,65.073,4.3,near the east coast of the Kamchatka Peninsula  Russia
2022-09-11T21:24:15.351Z,51.5401,157.34,130.821,4.8,58 km E of Ozernovskiy  Russia
2022-09-12T13:27:21.297Z,51.8763,158.6489,80.408,4.3,118 km S of Vilyuchinsk  Russia
2022-09-13T09:20:56.344Z,54.9191,157.8265,320.45,4,56 km WNW of Mil’kovo  Russia
2022-09-15T11:17:22.882Z,56.4368,162.0907,9.814,4.1,33 km NW of Ust’-Kamchatsk Staryy  Russia
2022-09-15T15:53:49.911Z,52.1069,159.1186,64.129,4.4,103 km SSE of Vilyuchinsk  Russia
2022-09-17T20:18:01.170Z,55.8002,162.1713,55.082,4.4,51 km SSW of Ust’-Kamchatsk Staryy  Russia
2022-09-20T21:44:40.137Z,51.133,157.8149,86.565,4.5,near the east coast of the Kamchatka Peninsula  Russia
2022-09-21T09:22:21.193Z,54.879,159.8139,130.722,4.3,79 km ENE of Mil’kovo  Russia
2022-09-23T07:08:59.001Z,49.7432,155.7637,59.477,4.5,106 km SSW of Severo-Kuril’sk  Russia
2022-09-26T18:02:21.269Z,55.6688,160.0073,184.825,4.8,23 km ENE of Atlasovo  Russia
2022-09-28T23:09:33.175Z,55.5421,160.5738,148.811,4.5,59 km E of Atlasovo  Russia
2022-09-30T19:39:39.814Z,51.781,160.2577,10,4.5,off the east coast of the Kamchatka Peninsula  Russia
2022-10-05T14:03:12.936Z,51.4214,159.8434,10,4.6,194 km SSE of Vilyuchinsk  Russia
2022-10-09T01:53:09.028Z,53.156,161.6803,10,4.6,204 km E of Petropavlovsk-Kamchatsky  Russia
2022-10-12T09:10:38.719Z,49.0467,157.9626,10,5,224 km SE of Severo-Kuril’sk  Russia
2022-10-16T00:55:48.713Z,54.8858,162.9926,10,4.4,152 km SSE of Ust’-Kamchatsk Staryy  Russia
2022-10-18T22:20:39.128Z,52.5675,160.3574,37.238,4.5,129 km ESE of Petropavlovsk-Kamchatsky  Russia
2022-10-20T02:18:11.965Z,49.1774,158.4282,10,4.8,234 km SE of Severo-Kuril’sk  Russia
2022-10-22T09:40:38.008Z,53.4525,161.7494,10,4.9,212 km E of Petropavlovsk-Kamchatsky  Russia
2022-10-23T00:24:26.888Z,54.7062,161.5213,56.3,4.4,156 km SE of Atlasovo  Russia
2022-10-27T02:26:49.699Z,55.826,160.98,149.762,4.5,55 km S of Klyuchi  Russia
2022-10-28T11:26:42.309Z,55.5503,158.3764,319.6,4.3,Kamchatka Peninsula  Russia
2022-11-01T04:33:30.236Z,49.2715,156.3764,35,4.3,157 km S of Severo-Kuril’sk  Russia
2022-11-06T11:26:27.304Z,50.5668,154.5202,196.018,4.1,114 km W of Severo-Kuril’sk  Russia
2022-11-07T07:20:15.839Z,52.1026,159.5449,42.473,4.9,120 km SE of Vilyuchinsk  Russia
2022-11-07T10:56:29.626Z,52.2119,159.6515,47.307,5,116 km SE of Vilyuchinsk  Russia
2022-11-09T12:51:38.637Z,49.3432,156.039,49.582,4.4,148 km S of Severo-Kuril’sk  Russia
2022-11-10T15:05:44.004Z,55.7491,162.3068,35.229,4.3,54 km SSW of Ust’-Kamchatsk Staryy  Russia
2022-11-15T06:21:01.712Z,54.514,164.3581,10,4.6,224 km SSE of Ust’-Kamchatsk Staryy  Russia
2022-11-15T19:28:32.201Z,53.8698,157.6239,224.459,4.2,90 km NW of Yelizovo  Russia
2022-11-18T08:33:28.440Z,53.1665,159.7119,67.524,4.9,near the east coast of the Kamchatka Peninsula  Russia
2022-11-19T14:23:33.842Z,55.6887,162.5706,17.67,5,60 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-19T22:40:39.834Z,55.6778,162.5444,26.754,4.4,61 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-20T04:02:21.314Z,55.6832,162.4456,42.837,4.3,60 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-21T21:06:06.811Z,55.7948,162.3042,46.38,4.1,49 km SSW of Ust’-Kamchatsk Staryy  Russia
2022-11-21T21:45:48.846Z,55.5111,162.8576,20.262,5.2,83 km SSE of Ust’-Kamchatsk Staryy  Russia
2022-11-21T22:25:45.381Z,55.5485,162.6418,35.707,5.1,76 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-22T20:49:33.625Z,55.6035,162.576,44.122,4.5,near the east coast of the Kamchatka Peninsula  Russia
2022-11-24T18:19:07.846Z,55.3015,162.5836,35,4.4,103 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-24T21:32:35.335Z,55.6792,162.4859,39.484,4.6,61 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-25T02:52:55.620Z,55.3775,162.4901,35,4.2,94 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-25T03:32:00.448Z,55.3639,162.5349,35,4.2,96 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-25T11:28:34.512Z,55.6603,162.566,35,4.5,near the east coast of the Kamchatka Peninsula  Russia
2022-11-25T23:37:48.416Z,55.3407,162.5429,35,4.9,98 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-26T00:41:36.516Z,55.327,162.4035,31.438,4.2,100 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-26T00:42:28.563Z,55.3921,162.5773,36.647,4.4,93 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-26T03:32:13.464Z,55.3196,162.5848,35,4.1,near the east coast of the Kamchatka Peninsula  Russia
2022-11-26T08:28:15.124Z,55.433,162.4686,45.575,4.3,88 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-26T09:23:12.476Z,55.3787,162.6024,37.426,4.1,94 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-26T18:44:06.319Z,49.3717,155.6283,65.577,5,149 km SSW of Severo-Kuril’sk  Russia
2022-11-27T04:59:55.226Z,49.5075,155.4162,80.998,5.4,Kuril Islands
2022-11-27T10:53:31.199Z,55.6431,162.6371,40.948,4.7,65 km S of Ust’-Kamchatsk Staryy  Russia
2022-11-28T17:10:39.902Z,48.7562,157.8273,10,4.3,246 km SSE of Severo-Kuril?sk  Russia
2022-12-02T00:29:47.681Z,49.7468,155.8383,70.353,4.9,Kuril Islands
2022-12-04T04:08:05.312Z,54.6616,161.4113,53.621,4.4,154 km SE of Atlasovo  Russia
2022-12-04T05:55:25.319Z,55.5246,162.1097,61.613,4,81 km SSW of Ust?-Kamchatsk Staryy  Russia
2022-12-08T19:41:07.610Z,53.9738,159.8506,115.292,4.1,113 km SE of Mil’kovo  Russia
2022-12-23T17:23:17.910Z,54.8507,160.0349,120.693,4.9,87 km SSE of Atlasovo  Russia
2022-12-25T02:17:44.199Z,56.1109,160.9667,118.335,4.9,Kamchatka Peninsula  Russia
2022-12-26T22:19:21.816Z,55.7075,160.239,186.798,4.4,39 km ENE of Atlasovo  Russia
2022-12-26T22:34:59.993Z,52.7102,159.3624,110.935,4.1,63 km SE of Petropavlovsk-Kamchatsky  Russia
2022-12-30T22:42:08.690Z,52.4068,160.3568,10,4.7,137 km ESE of Petropavlovsk-Kamchatsky  Russia
2023-01-02T22:14:18.048Z,55.5136,162.0419,64.876,4.4,84 km SSW of Ust’-Kamchatsk Staryy  Russia
2023-01-03T23:10:37.505Z,54.8918,160.494,128.728,4.4,96 km SE of Atlasovo  Russia
2023-01-06T20:39:28.533Z,53.4499,160.7164,41.139,4.1,145 km ENE of Petropavlovsk-Kamchatsky  Russia
2023-01-07T05:26:55.119Z,50.4949,156.4062,85.336,4.2,28 km SE of Severo-Kuril’sk  Russia
2023-01-07T20:59:34.945Z,50.5111,155.2432,142.623,4.6,65 km WSW of Severo-Kuril’sk  Russia
2023-01-08T14:09:02.278Z,55.9674,162.7364,41.863,4.6,near the east coast of the Kamchatka Peninsula  Russia
2023-01-10T02:54:40.876Z,52.2201,159.8177,35,4.4,123 km SE of Petropavlovsk-Kamchatsky  Russia
2023-01-12T05:15:57.219Z,56.1604,160.8794,134.189,4,17 km S of Klyuchi  Russia
2023-01-14T19:54:29.985Z,55.18,162.8932,10,4.1,119 km SSE of Ust’-Kamchatsk Staryy  Russia
2023-01-19T15:20:19.506Z,52.8221,152.9171,509.445,4.4,286 km WNW of Ozernovskiy  Russia
2023-01-23T08:53:19.980Z,52.8405,159.9078,98.743,4.3,89 km ESE of Petropavlovsk-Kamchatsky  Russia
2023-01-24T11:57:52.224Z,52.5155,160.2644,35,4.3,126 km ESE of Petropavlovsk-Kamchatsky  Russia
2023-01-26T21:41:29.580Z,52.978,159.5062,56.333,4.2,59 km E of Petropavlovsk-Kamchatsky  Russia
2023-01-27T20:43:54.996Z,50.0931,156.343,70.716,4.4,Kuril Islands
2023-01-28T17:35:55.472Z,52.2921,157.306,145.852,4.6,98 km SW of Paratunka  Russia
2023-02-05T01:14:22.715Z,55.9057,162.6616,53.625,4.9,37 km SSE of Ust’-Kamchatsk Staryy  Russia
2023-02-05T12:58:22.757Z,48.9265,157.3333,48.066,4.5,213 km SSE of Severo-Kuril’sk  Russia
2023-02-07T06:45:42.149Z,49.1578,155.9024,23.552,5.3,169 km S of Severo-Kuril’sk  Russia
2023-02-09T18:41:58.896Z,49.2042,155.9481,42.655,4.3,164 km S of Severo-Kuril’sk  Russia
2023-02-10T05:52:50.362Z,55.6197,162.6046,53.373,4,68 km S of Ust’-Kamchatsk Staryy  Russia
2023-02-14T23:34:29.660Z,55.084,162.0819,67.844,4.3,129 km S of Ust’-Kamchatsk Staryy  Russia
2023-02-15T03:09:21.827Z,56.3529,162.9965,40.572,4.9,35 km ENE of Ust’-Kamchatsk Staryy  Russia
2023-02-15T08:07:01.341Z,54.7177,161.4539,35,4.2,near the east coast of the Kamchatka Peninsula  Russia
2023-02-17T21:29:52.822Z,53.1996,160.1056,35,4,100 km E of Petropavlovsk-Kamchatsky  Russia
2023-02-18T07:22:19.546Z,53.6401,160.4061,85.673,4.3,near the east coast of the Kamchatka Peninsula  Russia
2023-02-19T21:28:20.153Z,53.032,160.603,59.416,4.1,132 km E of Petropavlovsk-Kamchatsky  Russia
2023-02-21T02:33:09.418Z,52.844,155.9942,273.332,4.4,152 km W of Paratunka  Russia
2023-02-22T13:50:54.727Z,53.5021,159.9652,70.4,4.5,101 km ENE of Petropavlovsk-Kamchatsky  Russia
2023-02-25T06:25:21.714Z,51.621,158.5476,65.236,4.9,142 km E of Ozernovskiy  Russia
2023-02-26T13:49:15.572Z,54.5174,155.6276,435.126,4.1,194 km W of Mil’kovo  Russia
2023-03-05T01:32:00.045Z,51.1216,159.6651,10,4.4,219 km SSE of Vilyuchinsk  Russia
2023-03-05T06:08:12.699Z,55.8741,164.2253,42.289,4.2,115 km ESE of Ust’-Kamchatsk Staryy  Russia
2023-03-08T04:38:14.593Z,49.9149,157.3424,35,4.2,121 km SE of Severo-Kuril’sk  Russia
2023-03-08T06:03:36.276Z,50.0891,157.4709,39,5.6,115 km SE of Severo-Kuril’sk  Russia
2023-03-08T16:10:50.651Z,51.4801,159.8688,16.869,4.9,189 km SSE of Vilyuchinsk  Russia
2023-03-08T22:24:09.371Z,51.338,159.4903,10,4.1,off the east coast of the Kamchatka Peninsula  Russia
2023-03-09T01:17:19.137Z,51.1129,159.6825,10,4.3,220 km SSE of Vilyuchinsk  Russia
2023-03-09T02:06:51.030Z,51.468,159.845,10,4.9,190 km SSE of Vilyuchinsk  Russia
2023-03-09T05:08:26.845Z,51.2662,159.7965,10,4.2,208 km SSE of Vilyuchinsk  Russia
2023-03-09T05:40:12.038Z,51.4205,159.8541,10,4.5,195 km SSE of Vilyuchinsk  Russia
2023-03-09T09:49:09.818Z,51.5836,159.8319,10,4.1,off the east coast of the Kamchatka Peninsula  Russia
2023-03-09T10:31:40.057Z,51.5374,159.8042,10,4.5,182 km SSE of Vilyuchinsk  Russia
2023-03-09T11:04:48.302Z,51.5572,159.8514,10,4.2,182 km SSE of Vilyuchinsk  Russia
2023-03-10T10:20:50.860Z,51.2151,160.1594,10,4.3,225 km SSE of Vilyuchinsk  Russia
2023-03-11T11:50:15.731Z,51.3475,159.4444,10,4.2,190 km SSE of Vilyuchinsk  Russia
2023-03-14T10:01:14.443Z,51.6189,159.6598,10,4.9,169 km SSE of Vilyuchinsk  Russia
2023-03-14T21:31:00.385Z,51.313,160.0092,10,4.1,210 km SSE of Vilyuchinsk  Russia
2023-03-21T05:02:22.445Z,53.1491,159.9086,58.904,4.2,86 km E of Petropavlovsk-Kamchatsky  Russia
2023-03-22T12:37:49.240Z,51.4978,159.5752,10,4.3,178 km SSE of Vilyuchinsk  Russia
2023-03-23T10:38:45.166Z,51.6685,159.4444,49.401,4.2,off the east coast of the Kamchatka Peninsula  Russia
2023-04-01T09:58:40.967Z,54.2953,159.86,110.901,4.2,91 km ESE of Mil’kovo  Russia
2023-04-03T03:06:57.235Z,52.7227,158.4935,101,6.5,23 km SSE of Vilyuchinsk  Russia
2023-04-06T01:42:49.126Z,53.2073,153.488,499.172,4,279 km NW of Ozernovskiy  Russia
2023-04-07T02:22:40.894Z,49.8919,155.2524,85,5.8,107 km SW of Severo-Kuril’sk  Russia
2023-04-07T14:41:49.379Z,49.8895,155.2029,112.446,4.6,109 km SW of Severo-Kuril’sk  Russia
2023-04-09T01:24:05.595Z,50.7262,156.8459,111.586,4.3,Kuril Islands
2023-04-10T21:53:42.954Z,52.7196,158.6248,108.023,4,27 km SSE of Vilyuchinsk  Russia
2023-04-11T11:39:19.331Z,52.7915,158.276,114.206,4.9,17 km SSW of Vilyuchinsk  Russia
2023-04-15T11:35:42.857Z,52.833,158.2064,107.17,4.2,14 km SSW of Paratunka  Russia
2023-04-15T12:43:12.918Z,55.693,160.8062,144.194,4.2,69 km S of Klyuchi  Russia
2023-04-17T06:42:08.193Z,51.453,159.1743,31.368,4.3,172 km SSE of Vilyuchinsk  Russia
2023-04-18T02:40:52.743Z,54.165,159.8676,108,5.6,100 km SE of Mil’kovo  Russia
2023-04-19T19:16:04.984Z,51.5116,159.7468,10,5.1,off the east coast of the Kamchatka Peninsula  Russia
2023-04-21T15:22:45.784Z,52.8586,158.1425,107.538,4.2,13 km SW of Paratunka  Russia
2023-04-21T17:14:06.287Z,51.5531,159.4781,36.763,4.2,169 km SSE of Vilyuchinsk  Russia
2023-04-21T22:07:29.478Z,51.6131,159.8978,10,4.1,178 km SE of Vilyuchinsk  Russia
2023-04-22T12:47:55.549Z,54.5554,161.5388,35,4.1,near the east coast of the Kamchatka Peninsula  Russia
