time,latitude,longitude,depth,mag,region
2021-08-14T19:22:17.795Z,6.0785,127.0767,51.42,4.4,104 km ESE of Pondaguitan  Philippines
2021-08-14T20:11:04.956Z,2.4908,128.2354,218.03,4,87 km NNE of Tobelo  Indonesia
2021-08-14T22:09:19.690Z,6.0288,127.6807,10.41,4.2,170 km ESE of Pondaguitan  Philippines
2021-08-15T03:56:31.300Z,6.0533,127.3156,35,4.3,130 km ESE of Pondaguitan  Philippines
2021-08-15T05:50:16.652Z,6.2125,127.0091,35,4.2,93 km E of Pondaguitan  Philippines
2021-08-15T08:06:30.879Z,6.1345,127.0206,61.74,4.6,96 km ESE of Pondaguitan  Philippines
2021-08-15T13:01:24.898Z,6.0132,127.3151,9.48,4.5,131 km ESE of Pondaguitan  Philippines
2021-08-16T08:04:58.535Z,6.0547,126.8622,68.79,4.6,82 km ESE of Pondaguitan  Philippines
2021-08-17T14:17:00.660Z,9.0781,126.9615,10,4.2,74 km ENE of Aras-asan  Philippines
2021-08-17T19:43:34.804Z,6.8147,127.375,10,4,102 km ESE of Manay  Philippines
2021-08-17T19:54:35.060Z,6.073,127.2883,10,4.4,Philippine Islands region
2021-08-18T13:11:28.071Z,3.6847,126.7434,35,4.2,237 km SE of Sarangani  Philippines
2021-08-19T17:18:16.976Z,2.922,123.0448,476.8,4.2,256 km NW of Manado  Indonesia
2021-08-20T00:20:26.899Z,5.3162,126.494,21.51,4.1,Mindanao  Philippines
2021-08-20T22:21:53.424Z,3.6765,123.4147,465.36,4.2,287 km SSW of Maitum  Philippines
2021-08-20T23:55:06.157Z,3.8059,126.6323,53.13,4.4,219 km SE of Sarangani  Philippines
2021-08-21T04:45:25.915Z,5.2765,125.7346,160.89,4.2,33 km ESE of Sarangani  Philippines
2021-08-22T03:20:28.432Z,3.8562,126.7489,60.66,4.3,222 km SE of Sarangani  Philippines
2021-08-22T23:58:19.494Z,5.916,127.3927,10,4.4,143 km ESE of Pondaguitan  Philippines
2021-08-23T12:22:52.050Z,2.9319,124.4293,322.71,4,166 km NNW of Manado  Indonesia
2021-08-24T18:17:53.172Z,4.1223,126.6662,43.95,4.5,194 km SE of Sarangani  Philippines
2021-08-25T03:32:39.517Z,1.7068,127.1684,113.28,4.5,93 km W of Tobelo  Indonesia
2021-08-25T12:03:12.660Z,7.1198,122.8975,10,4.8,21 km SSE of Olutanga  Philippines
2021-08-26T09:23:14.385Z,5.1995,125.4057,188.59,4.7,23 km SSW of Sarangani  Philippines
2021-08-26T14:30:12.812Z,4.5452,125.2971,65.31,4.9,96 km S of Sarangani  Philippines
2021-08-26T20:39:42.722Z,5.5505,126.4967,100.52,4.5,96 km SSE of Pondaguitan  Philippines
2021-08-27T10:22:26.052Z,5.671,125.0293,54.5,5.6,20 km S of Malbang  Philippines
2021-08-27T11:07:03.068Z,5.6457,125.2687,64.63,4.5,6 km SSW of Pangyan  Philippines
2021-08-27T11:36:27.062Z,5.5477,125.2078,55.62,4.3,16 km W of Balangonan  Philippines
2021-08-28T11:25:03.865Z,7.3338,127.1512,10,4.6,63 km ESE of Baculin  Philippines
2021-08-28T22:56:58.484Z,6.184,126.8295,78.32,4.1,74 km ESE of Pondaguitan  Philippines
2021-08-29T14:53:04.629Z,7.9497,126.2274,35,4.6,11 km SE of Santa Maria  Philippines
2021-08-30T05:21:49.955Z,5.014,127.5176,88.41,4.2,210 km SE of Pondaguitan  Philippines
2021-08-30T13:36:54.601Z,6.1278,127.1499,60.82,4.4,110 km ESE of Pondaguitan  Philippines
2021-08-31T07:29:02.426Z,3.3862,123.1953,462.07,4,279 km NW of Manado  Indonesia
2021-08-31T22:26:05.831Z,7.1271,125.6224,23.22,4.5,6 km N of Davao  Philippines
2021-09-02T01:55:14.500Z,3.6951,126.5111,58.82,4.1,221 km SSE of Sarangani  Philippines
2021-09-02T02:38:17.268Z,1.8706,127.5207,134.99,4.2,Halmahera  Indonesia
2021-09-03T01:55:46.729Z,1.9069,127.4775,113.55,4,62 km WNW of Tobelo  Indonesia
2021-09-03T17:22:23.190Z,3.4304,126.7507,46.66,4.3,234 km NW of Tobelo  Indonesia
2021-09-04T03:46:06.345Z,3.6821,128.794,10,4.8,north of Halmahera  Indonesia
2021-09-05T15:23:13.732Z,4.1856,126.8558,60.95,4.6,204 km SE of Sarangani  Philippines
2021-09-05T22:50:15.877Z,5.3532,126.4715,56.27,4.4,111 km SE of Caburan  Philippines
2021-09-06T10:27:24.779Z,5.4654,126.3119,71.67,4.5,89 km SE of Caburan  Philippines
2021-09-06T10:38:59.105Z,5.5061,126.6961,56.8,4.9,110 km SSE of Pondaguitan  Philippines
2021-09-06T16:50:16.654Z,5.498,126.707,52.71,4.5,112 km SSE of Pondaguitan  Philippines
2021-09-06T21:16:25.590Z,5.5296,126.8831,10,4.6,120 km SE of Pondaguitan  Philippines
2021-09-06T23:53:49.330Z,3.1596,126.8808,39.56,4.7,201 km NW of Tobelo  Indonesia
2021-09-07T00:59:00.077Z,3.1243,126.8355,49.84,4.4,202 km NW of Tobelo  Indonesia
2021-09-07T02:29:30.997Z,5.505,126.7069,44.07,4.9,Mindanao  Philippines
2021-09-07T04:06:33.856Z,5.4363,126.0877,67.86,4.4,69 km E of Sarangani  Philippines
2021-09-07T14:00:26.932Z,5.866,127.2807,19.46,4.4,133 km ESE of Pondaguitan  Philippines
2021-09-07T18:29:22.778Z,8.3118,126.6729,74.46,4.6,31 km ENE of Barcelona  Philippines
2021-09-08T05:15:18.245Z,6.0972,126.9303,57.64,4.5,88 km ESE of Pondaguitan  Philippines
2021-09-08T08:44:44.865Z,5.8681,126.5877,84.51,4.2,70 km SE of Pondaguitan  Philippines
2021-09-09T05:19:51.742Z,5.8923,126.2337,96.3,4.5,52 km S of Pondaguitan  Philippines
2021-09-09T15:18:00.320Z,5.4587,127.1521,48.8,4.3,146 km SE of Pondaguitan  Philippines
2021-09-10T04:04:16.385Z,5.5567,126.5134,61.88,4.2,96 km SSE of Pondaguitan  Philippines
2021-09-10T12:17:46.331Z,5.3684,126.3287,55.34,4.1,95 km E of Sarangani  Philippines
2021-09-11T07:39:38.375Z,2.9931,128.2071,52.12,4.1,141 km N of Tobelo  Indonesia
2021-09-11T20:14:36.755Z,5.526,126.5816,41.28,4.6,102 km SSE of Pondaguitan  Philippines
2021-09-12T12:14:44.837Z,5.4862,126.3454,58.71,4.4,91 km ESE of Caburan  Philippines
2021-09-12T13:34:34.651Z,3.7563,128.7363,10,4.7,238 km NNE of Tobelo  Indonesia
2021-09-13T20:13:57.724Z,5.3559,127.2472,17.4,4.1,162 km SE of Pondaguitan  Philippines
2021-09-14T09:55:46.567Z,5.2033,121.8517,10,4.4,91 km S of Tabiauan  Philippines
2021-09-15T04:42:06.840Z,3.1965,126.6683,54.64,4.7,220 km NW of Tobelo  Indonesia
2021-09-16T02:22:20.173Z,5.7876,127.482,10,4.4,157 km ESE of Pondaguitan  Philippines
2021-09-17T12:43:56.319Z,4.9143,126.2628,93.45,4.8,103 km ESE of Sarangani  Philippines
2021-09-18T09:37:53.545Z,5.3974,125.6083,9.45,4.3,16 km E of Sarangani  Philippines
2021-09-18T14:49:14.879Z,2.9477,126.5979,37.17,4.4,206 km NW of Tobelo  Indonesia
2021-09-20T23:56:57.178Z,1.8003,125.8664,56.37,4.9,105 km ENE of Laikit  Laikit II (Dimembe)  Indonesia
2021-09-21T13:59:55.536Z,4.6105,126.7835,54.08,4.7,170 km ESE of Sarangani  Philippines
2021-09-21T21:33:53.977Z,5.3241,128.0581,10,4.1,237 km ESE of Pondaguitan  Philippines
2021-09-22T04:02:57.556Z,6.1783,127.4091,10,4.2,137 km E of Pondaguitan  Philippines
2021-09-22T05:53:34.071Z,5.5939,126.5276,51.35,4.4,93 km SSE of Pondaguitan  Philippines
2021-09-22T06:50:49.692Z,8.1735,126.5754,87.12,4.5,15 km E of Barcelona  Philippines
2021-09-22T12:03:30.086Z,1.8112,126.5903,33.84,5.4,143 km NW of Ternate  Indonesia
2021-09-22T15:03:34.343Z,5.7731,127.1808,10,4.4,128 km ESE of Pondaguitan  Philippines
2021-09-22T22:43:49.234Z,1.8746,126.6,38.12,4.3,148 km NW of Ternate  Indonesia
